,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2023-05-26,174.30149841308594,208.90296936035156,120.11000061035156,154.6178741455078,203.6300048828125,207.1044921875,214.48780822753906,47.944766998291016,146.2693328857422,87.59905242919922,46.55046463012695,318.0168762207031,281.5794677734375,188.4862518310547,122.5572509765625,28.420703887939453,148.5372772216797,132.66903686523438,57.55375671386719,276.3185729980469,76.39217376708984,106.75502014160156,329.71185302734375,105.17974090576172,140.9193115234375,166.98468017578125,470.5267333984375,222.83335876464844,32.05537414550781,47.98600387573242
2023-05-30,176.15945434570312,210.4437713623047,121.66000366210938,155.375,204.69000244140625,205.24661254882812,217.90264892578125,48.242862701416016,145.35800170898438,87.13272857666016,46.41918182373047,316.8865661621094,281.1659851074219,189.26454162597656,123.1182632446289,29.390928268432617,148.55650329589844,133.17282104492188,57.09531021118164,275.2366638183594,75.69869995117188,104.92882537841797,328.04791259765625,104.2112045288086,138.76771545410156,167.9539031982422,468.8948669433594,219.4959716796875,31.963790893554688,47.868019104003906
2023-05-31,176.10980224609375,212.4853057861328,120.58000183105469,155.9158172607422,205.6999969482422,201.18861389160156,222.39273071289062,47.762062072753906,142.9847412109375,87.27163696289062,45.74399185180664,312.6109924316406,274.5220642089844,186.3946990966797,122.27198791503906,30.81196403503418,149.22052001953125,131.4774169921875,56.98070526123047,275.420166015625,73.53160858154297,106.12065124511719,325.2548522949219,102.97852325439453,138.1086883544922,164.0286102294922,476.11614990234375,218.89186096191406,32.63237762451172,48.133480072021484
2023-06-01,178.9315185546875,206.34141540527344,122.7699966430664,160.0064697265625,207.9600067138672,204.43502807617188,211.9590301513672,47.82938003540039,144.44667053222656,87.89669799804688,45.95029830932617,305.3724060058594,279.3064270019531,188.59327697753906,123.44155883789062,30.508153915405273,148.72010803222656,133.28909301757812,57.3054313659668,278.0863952636719,74.29601287841797,106.62045288085938,329.4048156738281,101.38384246826172,139.52371215820312,166.0251922607422,482.36029052734375,224.3089599609375,32.714805603027344,48.31045150756836
2023-06-02,179.78598022460938,210.0008087158203,124.25,165.74908447265625,213.32000732421875,221.605712890625,212.08847045898438,48.0986213684082,148.3388214111328,90.05963897705078,48.397857666015625,312.36968994140625,286.6186828613281,193.44773864746094,125.9137954711914,30.684558868408203,151.05860900878906,136.0889434814453,58.41333770751953,281.54364013671875,80.79730224609375,108.148681640625,332.1978454589844,105.7909927368164,142.0048065185547,169.73724365234375,488.17437744140625,226.57679748535156,31.670717239379883,48.77254867553711
2023-06-05,178.42481994628906,213.66981506347656,125.30000305175781,164.63790893554688,208.77999877929688,217.5379180908203,208.93247985839844,48.28132247924805,147.62684631347656,90.287841796875,48.29470443725586,310.59381103515625,283.86810302734375,191.82305908203125,126.12299346923828,29.263526916503906,152.35777282714844,134.75196838378906,58.02175521850586,280.10638427734375,77.21173858642578,108.71575927734375,332.73272705078125,103.25859832763672,141.4426727294922,169.00064086914062,486.816162109375,224.5763702392578,31.560808181762695,49.093719482421875
2023-06-06,178.05718994140625,213.03424072265625,126.61000061035156,168.95472717285156,207.2899932861328,221.65460205078125,211.9092559814453,47.89669418334961,147.8926544189453,91.43876647949219,49.316864013671875,315.4098815917969,286.6767272949219,191.00588989257812,126.17054748535156,30.341552734375,152.22303771972656,134.99420166015625,57.60151672363281,276.32867431640625,77.4560317993164,105.73619079589844,330.4942932128906,104.23033142089844,140.03736877441406,169.5627899169922,476.4386291503906,226.0123291015625,31.780616760253906,49.0871696472168
2023-06-07,176.67613220214844,213.06312561035156,121.2300033569336,168.68922424316406,211.92999267578125,230.3279571533203,204.8207244873047,47.867835998535156,151.72784423828125,91.79594421386719,50.51719665527344,324.0480041503906,292.1972351074219,193.00021362304688,127.77751159667969,30.655160903930664,152.5502471923828,136.30209350585938,57.51555252075195,273.7648010253906,79.59160614013672,104.39057922363281,320.2926330566406,105.11372375488281,140.3378143310547,170.36724853515625,471.1228332519531,223.0908660888672,32.29350280761719,49.159271240234375
2023-06-08,179.40846252441406,212.5912628173828,124.25,168.2860565185547,218.11000061035156,229.25234985351562,208.6039276123047,47.77168273925781,151.16778564453125,91.80587005615234,49.49503707885742,323.7777404785156,291.6064147949219,192.7667236328125,127.80603790283203,31.184370040893555,154.22470092773438,136.34083557128906,57.658817291259766,277.5328369140625,79.40247344970703,106.03414916992188,322.1547546386719,104.2401351928711,141.92726135253906,170.4939422607422,479.0379333496094,220.89234924316406,32.44919967651367,49.87043762207031
2023-06-09,179.79591369628906,210.66525268554688,123.43000030517578,168.8563690185547,217.30999755859375,229.81947326660156,214.35838317871094,47.75244903564453,150.80703735351562,91.21056365966797,48.51976776123047,324.3085632324219,287.9842529296875,192.5137939453125,128.6522979736328,30.713960647583008,153.98411560058594,136.6121063232422,57.754329681396484,278.5137023925781,78.72476959228516,106.40899658203125,323.67010498046875,103.90641021728516,142.0435791015625,171.16653442382812,482.35052490234375,221.39739990234375,32.485836029052734,50.17194747924805
2023-06-12,182.6077423095703,209.3170623779297,126.56999969482422,170.74436950683594,221.55999755859375,232.62586975097656,212.74554443359375,48.54095458984375,149.35459899902344,92.41109466552734,48.576026916503906,327.6575927734375,291.3836975097656,193.10723876953125,129.71726989746094,32.40940856933594,153.8782501220703,136.60243225097656,57.50600814819336,280.2423400878906,79.79649353027344,105.5920181274414,328.6817932128906,104.85851287841797,140.92901611328125,170.3574981689453,481.3440246582031,223.98214721679688,32.61405944824219,50.502952575683594
2023-06-13,182.1308135986328,213.77574157714844,126.66000366210938,172.21934509277344,220.3800048828125,239.99871826171875,208.0563507080078,48.84865951538086,150.47476196289062,93.11553955078125,49.8326301574707,330.56268310546875,290.62823486328125,195.64633178710938,130.83929443359375,33.23262023925781,154.68661499023438,137.59059143066406,57.73522186279297,280.2228698730469,80.9627914428711,105.71696472167969,331.0984802246094,104.8094482421875,140.58981323242188,171.6733856201172,480.0932312011719,221.23895263671875,32.4949951171875,50.89622497558594
2023-06-14,182.76670837402344,214.05502319335938,126.41999816894531,171.56051635742188,216.89999389648438,237.9257049560547,208.47450256347656,49.00251770019531,149.1267547607422,91.72649383544922,49.523170471191406,326.6249084472656,290.2698974609375,195.07235717773438,130.45895385742188,34.869266510009766,155.47573852539062,137.0771484375,58.12681579589844,280.1160888671875,80.34024810791016,105.13642883300781,334.119384765625,110.7772445678711,141.9078826904297,169.16830444335938,449.3612365722656,221.278564453125,32.723960876464844,51.410762786865234
2023-06-15,184.81344604492188,219.98707580566406,127.11000061035156,170.91151428222656,219.41000366210938,242.1792755126953,210.98338317871094,49.93525314331055,150.2564239501953,92.21266174316406,50.15147018432617,327.8988952636719,292.50714111328125,198.1951446533203,131.59999084472656,35.104469299316406,157.5640106201172,138.62721252441406,58.92557144165039,284.16571044921875,81.80597686767578,105.85243225097656,344.7766418457031,110.3355484008789,143.87533569335938,171.52719116210938,457.1224060058594,223.98214721679688,33.37422561645508,51.69261169433594
2023-06-16,183.73046875,221.16192626953125,125.48999786376953,169.3382110595703,219.99000549316406,239.83245849609375,210.82406616210938,50.06987762451172,149.28814697265625,90.60533905029297,49.85138702392578,326.5187683105469,290.9187927246094,197.45578002929688,130.72520446777344,35.64348220825195,158.04518127441406,138.79193115234375,59.34901428222656,285.22430419921875,82.3812484741211,105.77501678466797,339.06170654296875,111.4937515258789,144.93173217773438,172.28750610351562,449.86163330078125,226.69566345214844,33.392539978027344,50.97160720825195
2023-06-20,183.81988525390625,220.1315155029297,125.77999877929688,166.58489990234375,212.3699951171875,235.80380249023438,216.01104736328125,49.56985092163086,145.88961791992188,89.04762268066406,48.68856430053711,319.19329833984375,291.9163818359375,194.9556121826172,129.27989196777344,34.30084991455078,157.94895935058594,138.08470153808594,58.95444869995117,284.5833435058594,80.61605834960938,106.655517578125,334.82257080078125,107.51850891113281,143.59425354003906,171.12753295898438,460.5565490722656,224.27923583984375,32.79723358154297,50.52261734008789
2023-06-21,182.7766571044922,218.6388702392578,124.83000183105469,165.11976623535156,212.0800018310547,236.12649536132812,208.66366577148438,48.89674377441406,147.02879333496094,87.9463119506836,48.65105056762695,313.7402038574219,291.2287292480469,196.3175811767578,127.12141418457031,32.2427978515625,157.70838928222656,137.88125610351562,59.11804962158203,286.0206298828125,79.96198272705078,107.55535888671875,330.37542724609375,107.95038604736328,144.83480834960938,170.8643341064453,467.77801513671875,225.0517120361328,32.8155517578125,50.62093734741211
2023-06-22,185.7970733642578,221.16192626953125,130.14999389648438,165.45407104492188,205.61000061035156,232.07827758789062,212.34732055664062,49.156368255615234,144.90232849121094,87.7974853515625,48.19154739379883,308.4415283203125,291.693603515625,195.19882202148438,124.7252197265625,32.05659484863281,159.38282775878906,135.2267303466797,59.522239685058594,284.8358154296875,79.14242553710938,110.03234100341797,336.4667053222656,108.42152404785156,145.3291015625,170.59141540527344,470.0347595214844,226.18067932128906,32.8338623046875,51.043704986572266
2023-06-23,185.47914123535156,218.706298828125,129.3300018310547,165.2672576904297,205.41000366210938,229.24256896972656,209.1614532470703,48.3967170715332,143.67774963378906,87.41053771972656,48.16341781616211,303.7413024902344,291.33526611328125,194.65403747558594,123.07071685791016,32.34080123901367,159.2481231689453,134.51947021484375,58.896705627441406,281.54364013671875,79.37096405029297,110.8838119506836,331.821533203125,107.4988784790039,143.88504028320312,169.33399963378906,468.0233154296875,227.32945251464844,32.522464752197266,50.94866180419922
2023-06-26,184.07821655273438,216.41436767578125,127.33000183105469,164.32325744628906,205.5800018310547,231.69691467285156,206.4435272216797,48.28132247924805,146.202880859375,88.00584411621094,48.71669387817383,301.47320556640625,298.1922607421875,197.0763702392578,124.88687896728516,32.67401123046875,157.46778869628906,134.848876953125,58.91595458984375,280.7473449707031,79.12665557861328,109.4131088256836,325.46282958984375,109.67790985107422,144.0303955078125,168.03758239746094,470.0445861816406,224.1108856201172,33.071990966796875,50.81429672241211
2023-06-27,186.85025024414062,214.37278747558594,129.17999267578125,165.38525390625,209.42999267578125,235.35400390625,207.8970947265625,48.90635681152344,145.74722290039062,88.36302185058594,49.2981071472168,302.52520751953125,303.8580322265625,197.81573486328125,125.8377456665039,33.418827056884766,157.1405792236328,134.85853576660156,58.79084396362305,282.8935241699219,77.43238830566406,109.64531707763672,331.3758544921875,111.51339721679688,145.39695739746094,168.23252868652344,473.4786682128906,225.1408233642578,33.474971771240234,50.63077163696289
2023-06-28,188.03260803222656,213.1208953857422,129.0399932861328,166.94871520996094,210.72000122070312,236.50784301757812,211.2322540283203,48.91597366333008,147.06675720214844,88.13482666015625,49.6638298034668,302.7278747558594,296.8557434082031,196.99855041503906,125.2862548828125,32.899417877197266,156.82302856445312,134.267578125,58.2422981262207,283.3208312988281,77.67668151855469,108.7938461303711,332.64361572265625,110.94410705566406,145.3678741455078,164.1190643310547,465.52130126953125,225.75485229492188,33.722259521484375,50.906063079833984
2023-06-29,188.37042236328125,212.97647094726562,127.9000015258789,169.2103729248047,211.8300018310547,238.82533264160156,209.49993896484375,49.24291229248047,148.3198699951172,88.2538833618164,49.92640686035156,311.8292541503906,298.1244812011719,200.86070251464844,127.4732437133789,32.252601623535156,157.92010498046875,138.9566192626953,57.76111602783203,285.9720764160156,78.20466613769531,109.85818481445312,331.85125732421875,111.27782440185547,144.77667236328125,166.6729278564453,467.4738464355469,232.05331420898438,33.877952575683594,50.561946868896484
2023-06-30,192.7222442626953,213.8046417236328,130.36000061035156,171.29501342773438,211.16000366210938,240.59518432617188,210.32627868652344,49.752559661865234,149.3735809326172,88.58130645751953,49.945159912109375,311.2984313964844,300.8556213378906,201.86270141601562,127.23551177978516,32.77201461791992,159.28660583496094,140.9039306640625,57.95358657836914,289.79833984375,78.8744888305664,111.648193359375,337.2888488769531,108.33319091796875,147.06394958496094,169.27552795410156,471.5948486328125,235.1827392578125,34.061126708984375,51.512359619140625
2023-07-03,191.22195434570312,216.6840057373047,130.22000122070312,172.51434326171875,210.9199981689453,241.84681701660156,210.7145538330078,49.82948303222656,149.24069213867188,89.79175567626953,50.432796478271484,315.2265319824219,300.2551574707031,202.6409912109375,127.10238647460938,32.94841766357422,157.19833374023438,142.0374298095703,58.3000373840332,286.3313903808594,79.70193481445312,110.62256622314453,334.76318359375,107.09645080566406,147.80052185058594,168.71990966796875,468.8868103027344,235.6680145263672,34.143550872802734,51.84663772583008
2023-07-05,190.09922790527344,217.5218048095703,130.3800048828125,172.6421661376953,213.30999755859375,239.4022216796875,212.87498474121094,49.906986236572266,148.3863067626953,89.08731079101562,49.55130386352539,308.8951721191406,301.0105895996094,200.82179260253906,127.64437866210938,31.8605899810791,156.6786651611328,141.09124755859375,58.73310089111328,288.3319091796875,77.72396087646484,110.01298522949219,334.921630859375,105.12353515625,147.5485382080078,168.23252868652344,462.3521423339844,237.13368225097656,34.32673263549805,51.81714630126953
2023-07-06,190.57614135742188,214.72911071777344,128.36000061035156,168.66578674316406,212.6199951171875,235.2464599609375,209.21124267578125,49.519439697265625,145.1301727294922,88.04552459716797,49.485660552978516,302.09088134765625,292.50714111328125,198.467529296875,125.66658782958984,31.33137321472168,155.5142364501953,139.6963348388672,58.28079605102539,286.4090881347656,75.89571380615234,108.12622833251953,338.0118408203125,103.16044616699219,147.30624389648438,166.5949249267578,460.5270690917969,236.5692138671875,34.00617599487305,51.48941421508789
2023-07-07,189.45339965820312,210.559326171875,129.77999877929688,167.54095458984375,212.10000610351562,239.74444580078125,208.66366577148438,49.403175354003906,146.40225219726562,87.9463119506836,49.79512023925781,304.1852722167969,293.2722473144531,197.73789978027344,125.59052276611328,31.213775634765625,153.2527313232422,140.79861450195312,57.510894775390625,283.6704406738281,76.66799926757812,105.46540069580078,334.0005187988281,102.53225708007812,144.21453857421875,167.31625366210938,452.8935241699219,234.16270446777344,33.46826171875,50.30303955078125
2023-07-10,187.39671325683594,216.41436767578125,127.12999725341797,169.42555236816406,213.30999755859375,243.2939910888672,211.8694305419922,49.800411224365234,147.38002014160156,87.41053771972656,49.95454025268555,305.4399719238281,300.5069885253906,202.09619140625,126.3702392578125,32.085994720458984,153.50294494628906,141.58872985839844,57.07783508300781,285.9914855957031,76.58918762207031,106.39427185058594,328.66192626953125,103.82789611816406,144.272705078125,164.80140686035156,454.3358154296875,235.85618591308594,32.75973892211914,50.758583068847656
2023-07-11,186.87014770507812,215.57655334472656,128.77999877929688,172.31655883789062,218.75999450683594,247.24444580078125,220.19248962402344,50.49800491333008,150.10455322265625,88.78965759277344,50.09519958496094,309.6962585449219,303.780517578125,203.05931091308594,127.83456420898438,32.63480758666992,152.65609741210938,143.80303955078125,57.279930114746094,286.23431396484375,80.31658935546875,105.17512512207031,329.2958679199219,105.40818786621094,143.51673889160156,168.00833129882812,454.1788330078125,238.22303771972656,32.619903564453125,50.683204650878906
2023-07-12,188.54925537109375,217.32919311523438,130.8000030517578,172.0106964111328,217.11000061035156,247.97779846191406,226.27548217773438,49.16095733642578,151.5474853515625,89.44449615478516,50.74225616455078,315.02386474609375,307.5189514160156,202.85501098632812,126.31317138671875,33.30122375488281,152.12680053710938,144.51512145996094,57.587886810302734,287.07916259765625,80.04077911376953,103.98501586914062,333.980712890625,105.77135467529297,144.2630157470703,166.7996368408203,443.199462890625,239.86700439453125,32.49871063232422,50.81101608276367
2023-07-13,189.31430053710938,219.23594665527344,134.3000030517578,171.92190551757812,216.85000610351562,250.18768310546875,229.35182189941406,49.926368713378906,149.5254669189453,89.76199340820312,50.83603286743164,317.224365234375,304.69091796875,203.0398406982422,127.3401107788086,33.193424224853516,152.82931518554688,145.2174530029297,58.07869338989258,286.7004089355469,81.0573501586914,102.87230682373047,339.38861083984375,105.8498764038086,144.35992431640625,163.9728546142578,439.3237609863281,240.9563446044922,32.29360580444336,50.512786865234375
2023-07-14,189.46336364746094,219.0144500732422,134.67999267578125,171.08319091796875,213.1199951171875,249.95301818847656,228.31642150878906,48.812156677246094,145.79469299316406,87.92647552490234,49.626319885253906,314.8211669921875,306.53106689453125,200.5396728515625,126.84565734863281,32.48780059814453,153.84938049316406,146.0953826904297,58.607994079589844,286.42852783203125,80.61605834960938,103.85923767089844,341.94390869140625,105.95784759521484,145.426025390625,161.7601776123047,471.1336669921875,240.8078155517578,31.70627784729004,50.68648147583008
2023-07-17,192.74212646484375,219.40927124023438,133.55999755859375,173.0565948486328,211.8699951171875,251.75222778320312,226.9923095703125,49.22877883911133,145.66180419921875,84.89041137695312,49.16682434082031,315.7960205078125,306.09521484375,202.51451110839844,127.64437866210938,33.683433532714844,153.0795135498047,149.61680603027344,58.52138900756836,286.1759948730469,80.14322662353516,102.1466293334961,342.42926025390625,106.70381927490234,144.39869689941406,164.33352661132812,474.9700927734375,241.62977600097656,29.329010009765625,50.74875259399414
2023-07-18,192.48377990722656,223.96426391601562,132.8300018310547,175.67132568359375,211.57000732421875,257.96142578125,226.6239471435547,49.645389556884766,145.9560546875,85.27735900878906,49.682586669921875,325.5149841308594,306.78289794921875,199.67385864257812,128.70936584472656,33.81084060668945,153.06988525390625,149.8899383544922,58.29041290283203,285.3408203125,81.1755599975586,102.5143051147461,356.0578918457031,107.69518280029297,144.6700439453125,166.70216369628906,490.5904846191406,238.44091796875,30.084144592285156,50.65699005126953
2023-07-19,193.84495544433594,223.46348571777344,135.36000061035156,174.7635498046875,208.60000610351562,258.1972961425781,233.33413696289062,50.79835891723633,146.8484344482422,86.35883331298828,49.53254699707031,328.6806640625,309.4172058105469,199.5960235595703,128.82345581054688,33.771636962890625,152.76194763183594,150.46546936035156,59.32014083862305,285.6418762207031,81.54593658447266,102.5143051147461,351.6899719238281,107.85223388671875,145.65863037109375,166.25375366210938,494.22088623046875,239.08462524414062,31.66899299621582,50.67337417602539
2023-07-20,191.8876495361328,224.59982299804688,129.9600067138672,174.7537078857422,213.61000061035156,256.5660400390625,227.15158081054688,50.74022674560547,148.47174072265625,85.53533172607422,49.748233795166016,338.6313171386719,309.0394592285156,202.3102264404297,131.58099365234375,32.70341110229492,162.03892517089844,152.31884765625,60.04191970825195,288.5552978515625,82.18424224853516,104.94291687011719,343.5583801269531,105.54559326171875,146.83970642089844,169.2462615966797,494.75067138671875,237.30203247070312,31.361347198486328,51.610679626464844
2023-07-21,190.70529174804688,226.13099670410156,130.0,167.9553680419922,211.8000030517578,253.18565368652344,227.0520477294922,50.99213790893555,150.64566040039062,86.49774169921875,49.748233795166016,339.6929931640625,310.37603759765625,202.93284606933594,132.11346435546875,33.34042739868164,163.78074645996094,151.14828491210938,60.09003448486328,287.07916259765625,82.21577453613281,106.8103256225586,340.4879455566406,107.04737091064453,149.15113830566406,168.45672607421875,496.99761962890625,236.9356231689453,31.58509063720703,51.90235900878906
2023-07-24,191.51010131835938,226.70880126953125,128.8000030517578,165.5576934814453,215.8699951171875,254.8758544921875,224.6626434326172,51.45719528198242,153.6169891357422,85.92227935791016,49.27935028076172,346.4200744628906,314.869873046875,203.63328552246094,132.68399047851562,32.958213806152344,164.63722229003906,154.12344360351562,60.109283447265625,286.7878112792969,82.1684799194336,105.26222229003906,341.8151550292969,106.7627182006836,149.6290283203125,170.4257049560547,499.1071472167969,238.41122436523438,31.67831039428711,52.2071418762207
2023-07-25,192.37448120117188,226.60287475585938,129.1300048828125,164.28485107421875,214.1199951171875,257.5192565917969,225.031005859375,51.93194580078125,154.31948852539062,84.95986938476562,50.15147018432617,342.3374938964844,314.8892517089844,203.98348999023438,133.43516540527344,33.418827056884766,165.8978729248047,152.972412109375,59.90719223022461,283.9229431152344,86.54995727539062,104.04307556152344,347.629150390625,106.30138397216797,149.98013305664062,167.77438354492188,501.3147888183594,236.38104248046875,31.920705795288086,52.1645393371582
2023-07-26,193.2488250732422,226.50657653808594,128.14999389648438,165.5182342529297,232.8000030517578,253.84405517578125,224.58299255371094,51.563777923583984,153.16131591796875,85.18807220458984,50.3577766418457,345.09783935546875,319.2087707519531,202.60208129882812,134.13882446289062,33.67363739013672,166.21546936035156,153.8893585205078,60.67707824707031,283.33056640625,88.76434326171875,103.66571044921875,334.5452575683594,107.28294372558594,150.1361846923828,169.76287841796875,498.43994140625,234.80642700195312,32.01393127441406,52.351341247558594
2023-07-27,191.97706604003906,227.31549072265625,128.25,161.42343139648438,233.75,253.82440185546875,224.15489196777344,51.350616455078125,151.56646728515625,84.69198608398438,51.520599365234375,342.1541442871094,319.3249816894531,191.07398986816406,135.94544982910156,33.859840393066406,167.14895629882812,152.19204711914062,60.09003448486328,286.6712646484375,87.62168884277344,101.85635375976562,327.5625915527344,105.68301391601562,148.35140991210938,170.4549560546875,495.7220458984375,232.1721649169922,31.277441024780273,52.161258697509766
2023-07-28,194.57028198242188,227.62364196777344,132.2100067138672,163.2290802001953,238.69000244140625,255.9175262451172,224.6029052734375,50.46894073486328,150.81651306152344,85.4559555053711,52.008235931396484,340.91876220703125,320.9327087402344,189.88714599609375,136.40187072753906,36.094295501708984,167.9091796875,153.06021118164062,60.1285285949707,285.5447692871094,88.16543579101562,102.89165496826172,335.1395263671875,106.61548614501953,152.54515075683594,168.88558959960938,493.44573974609375,233.46946716308594,31.724925994873047,52.40705871582031
2023-07-31,195.18629455566406,225.4857940673828,133.67999267578125,166.63319396972656,238.85000610351562,260.57537841796875,224.01551818847656,50.42049789428711,155.3637237548828,88.1943588256836,52.95537567138672,343.46673583984375,323.32489013671875,188.85595703125,137.09600830078125,35.05546569824219,161.22093200683594,154.08444213867188,59.5992317199707,284.73870849609375,87.86597442626953,103.19160461425781,332.7129821777344,108.35282135009766,152.43788146972656,168.2520294189453,496.8406066894531,235.43031311035156,31.771541595458984,52.39067077636719
2023-08-01,194.35169982910156,223.53091430664062,131.69000244140625,167.39295959472656,238.00999450683594,283.6485290527344,223.27879333496094,51.02119827270508,154.07266235351562,88.33325958251953,52.30832290649414,345.25225830078125,321.61065673828125,188.22360229492188,136.2877655029297,35.08486557006836,162.52969360351562,153.32354736328125,59.44525146484375,282.6701965332031,87.12522888183594,101.86603546142578,333.1289367675781,107.38108825683594,152.3891143798828,167.9595947265625,495.2413024902344,237.4604949951172,31.165571212768555,52.144874572753906
2023-08-02,191.34120178222656,221.88418579101562,128.2100067138672,164.53155517578125,231.3800048828125,282.5872802734375,219.5254364013672,50.94369125366211,151.6329345703125,85.62462615966797,51.29553985595703,338.86297607421875,318.153076171875,187.6593780517578,137.0865020751953,33.703033447265625,163.5113067626953,151.58724975585938,59.62810134887695,281.26202392578125,85.82496643066406,102.27241516113281,324.373291015625,105.52596282958984,152.720703125,166.7801513671875,495.3001403808594,235.261962890625,31.063018798828125,52.18092727661133
2023-08-03,189.9402618408203,222.16343688964844,128.91000366210938,164.196044921875,231.36000061035156,276.57330322265625,214.60726928710938,51.49595260620117,151.5759735107422,84.82096099853516,51.48309326171875,340.8511962890625,319.4605712890625,185.3343048095703,137.35272216796875,34.17344665527344,164.21380615234375,152.51393127441406,59.32014083862305,282.62158203125,84.46954345703125,102.30143737792969,323.5413513183594,106.63511657714844,153.12057495117188,165.12307739257812,495.3590087890625,236.45034790039062,30.820632934570312,52.194034576416016
2023-08-04,180.8192901611328,234.2779541015625,139.57000732421875,163.20936584472656,231.36000061035156,271.65008544921875,213.64157104492188,50.99213790893555,151.23422241210938,85.62462615966797,51.117366790771484,340.9090881347656,316.1482849121094,184.06961059570312,137.15309143066406,34.561946868896484,162.67404174804688,152.19204711914062,58.42514419555664,278.73699951171875,83.14563751220703,101.59510803222656,324.650634765625,106.8019790649414,151.44308471679688,164.39199829101562,493.2691345214844,236.67813110351562,30.41043472290039,51.892520904541016
2023-08-07,177.6995086669922,243.5805206298828,142.22000122070312,164.73873901367188,238.25,276.7698059082031,215.10507202148438,51.36030960083008,151.78482055664062,86.15048217773438,52.06450271606445,343.16754150390625,318.802001953125,184.4490203857422,138.99774169921875,34.65047073364258,166.58116149902344,152.91387939453125,58.887081146240234,282.9906311035156,82.92498779296875,102.6497573852539,326.95843505859375,108.441162109375,153.0425567626953,165.82485961914062,501.12835693359375,239.17373657226562,30.3265323638916,52.59713363647461
2023-08-08,178.64340209960938,251.14964294433594,139.94000244140625,163.66322326660156,238.0399932861328,277.98834228515625,210.64486694335938,51.40876007080078,151.55699157714844,87.44029998779297,51.58624267578125,336.1219787597656,317.4848327636719,182.55198669433594,138.74099731445312,34.44392013549805,166.65814208984375,152.05548095703125,58.62724304199219,281.2231750488281,82.05027770996094,102.95939636230469,322.9371337890625,107.66574096679688,153.20835876464844,163.6414337158203,496.3402099609375,236.9752197265625,30.36382293701172,52.649574279785156
2023-08-09,177.04376220703125,249.7244415283203,137.85000610351562,161.64051818847656,237.86000061035156,279.59991455078125,204.9501495361328,51.34093475341797,151.75634765625,86.80531311035156,52.08325958251953,330.7461242675781,317.8722229003906,184.09881591796875,137.04823303222656,33.716094970703125,166.55230712890625,150.01673889160156,58.76197814941406,279.912109375,81.72718048095703,102.65943145751953,319.1536560058594,107.66574096679688,153.0133056640625,163.06634521484375,492.6607971191406,237.44068908691406,30.49433708190918,52.73478317260742
2023-08-10,176.82516479492188,252.36302185058594,138.55999755859375,161.36424255371094,238.25999450683594,278.9022521972656,207.32957458496094,51.7091064453125,152.6771697998047,91.04190063476562,52.49587631225586,328.5359191894531,319.0247802734375,184.61721801757812,137.77919006347656,34.10951614379883,165.68617248535156,149.79238891601562,58.62724304199219,279.3003234863281,81.87690734863281,102.1466293334961,319.8468933105469,107.0179214477539,152.2525634765625,162.7251739501953,494.00506591796875,238.28404235839844,30.783342361450195,52.708473205566406
2023-08-11,176.88485717773438,252.79638671875,138.41000366210938,163.07122802734375,235.72000122070312,280.2779541015625,207.77760314941406,52.11603927612305,155.82887268066406,88.32333374023438,51.99885559082031,328.85443115234375,320.68084716796875,186.5050506591797,137.65415954589844,34.316062927246094,167.30291748046875,150.66053771972656,58.86783218383789,280.2908935546875,82.3891372680664,103.95599365234375,317.9452819824219,106.09526062011719,153.1400909423828,162.64718627929688,498.4497375488281,238.16497802734375,31.100309371948242,53.017635345458984
2023-08-14,178.54637145996094,251.31336975097656,140.57000732421875,163.87045288085938,236.7100067138672,279.6097412109375,211.1227569580078,52.2032356262207,155.71495056152344,88.11498260498047,51.9332160949707,325.9685974121094,319.5574035644531,185.37039184570312,136.49038696289062,35.09306335449219,166.90835571289062,150.9727020263672,58.588748931884766,280.47540283203125,81.49864959716797,105.3783187866211,320.94635009765625,105.653564453125,151.9404754638672,162.0720977783203,501.3147888183594,241.00265502929688,31.28676414489746,52.62295913696289
2023-08-15,176.5465850830078,256.1668701171875,137.6699981689453,159.75592041015625,232.25999450683594,272.56396484375,207.8572540283203,51.689727783203125,151.16778564453125,86.37867736816406,50.1983528137207,320.63134765625,321.6784362792969,183.69775390625,136.45188903808594,34.198036193847656,166.42718505859375,147.12936401367188,58.19417953491211,279.9801330566406,79.70193481445312,105.13642883300781,318.7871398925781,104.58368682861328,150.96517944335938,159.35252380371094,497.15460205078125,237.95663452148438,31.007083892822266,52.353271484375
2023-08-16,175.6710968017578,255.21353149414062,135.07000732421875,158.6212158203125,229.9499969482422,269.7535400390625,206.0751495361328,51.311859130859375,150.5886993408203,85.67423248291016,50.001426696777344,317.639404296875,322.5404052734375,182.4163818359375,135.2688751220703,32.978431701660156,165.8978729248047,146.50509643554688,58.20380783081055,277.163818359375,79.42611694335938,105.20416259765625,318.0129699707031,104.56404876708984,149.4242401123047,161.19480895996094,494.08349609375,237.42083740234375,31.01640510559082,52.37957763671875
